temperature,pumpA,pumpB,scores
135.0,375.0,525.0,43.35422255464951
140.0,225.0,1000.0,26.309542510840323
100.0,750.0,50.0,7.320574162679426
140.0,200.0,50.0,44.94112153374748
140.0,750.0,50.0,6.036515990626869
